website,date,year,month,device,channel_group,active_users,new_users,sessions,sessions_per_user,screen_page_views,engaged_sessions,user_engagement_duration,average_session_duration,engagement_rate,new_users_ratio,new_users_ratio
WEB_03,01/11/2023,2023,11,desktop,Organic Social,29,19,40,1.379310345,0,19,11465,458.8492789,0.475,0.655172414,0.655172414
WEB_03,01/11/2023,2023,11,mobile,Unassigned,19,19,25,1.315789474,0,13,8473,332.8705643,0.52,1,1
WEB_03,01/11/2023,2023,11,desktop,Unassigned,15,15,21,1.4,0,11,6406,330.268453,0.523809524,1,1
WEB_03,01/11/2023,2023,11,tablet,Direct,13,13,13,1,0,4,2258,457.0263823,0.307692308,1,1
WEB_03,01/11/2023,2023,11,tablet,Referral,6,6,6,1,0,4,1918,509.0829404,0.666666667,1,1
WEB_03,01/11/2023,2023,11,tablet,Organic Social,2,2,2,1,0,1,204,332.851399,0.5,1,1
WEB_03,01/12/2023,2023,12,mobile,Organic Search,17710,16460,20719,1.169904009,286,14024,8722490,285.549893,0.676866644,0.929418408,0.929407115
WEB_03,01/12/2023,2023,12,desktop,Organic Search,11473,9425,16380,1.427699817,354,10696,7301459,529.6390562,0.652991453,0.821493942,0.82147651
WEB_03,01/12/2023,2023,12,mobile,Direct,925,889,1189,1.285405405,38,298,150835,406.3246731,0.250630782,0.961081081,0.960665658
WEB_03,01/12/2023,2023,12,desktop,Direct,875,804,1211,1.384,46,596,419090,715.2541539,0.492155244,0.918857143,0.9184
WEB_03,01/12/2023,2023,12,desktop,Unassigned,774,745,32,0.041343669,18360,17,31412,311.395743,0.53125,0.9625323,0.962025316
WEB_03,01/12/2023,2023,12,tablet,Organic Search,580,517,673,1.160344828,20,479,450544,284.898046,0.711738484,0.89137931,0.891304348
WEB_03,01/12/2023,2023,12,desktop,Referral,521,316,1088,2.088291747,34,736,661088,386.9584304,0.676470588,0.606525912,0.607526882
WEB_03,01/12/2023,2023,12,mobile,Referral,186,154,287,1.543010753,8,195,206774,406.890241,0.679442509,0.827956989,0.827067669
WEB_03,01/12/2023,2023,12,mobile,Unassigned,91,91,94,1.032967033,0,48,15613,320.177314,0.510638298,1,1
WEB_03,01/12/2023,2023,12,mobile,Organic Social,48,48,59,1.229166667,0,3,4855,366.0538396,0.050847458,1,1
WEB_03,01/12/2023,2023,12,tablet,Direct,41,32,59,1.43902439,2,24,24048,471.9725312,0.406779661,0.780487805,0.793103448
WEB_03,01/12/2023,2023,12,desktop,Organic Social,32,18,41,1.28125,0,24,34387,497.3514972,0.585365854,0.5625,0.565217391
WEB_03,01/12/2023,2023,12,tablet,Referral,29,27,29,1,0,8,3675,319.137338,0.275862069,0.931034483,0.904761905
WEB_03,01/12/2023,2023,12,tablet,Organic Social,6,6,6,1,0,6,1313,383.2980097,1,1,1
WEB_03,01/12/2023,2023,12,tablet,Unassigned,3,3,3,1,0,1,286,572.0542964,0.333333333,1,1
WEB_04,01/01/2023,2023,1,mobile,Organic Search,4993,4674,6528,1.307430403,9006,4038,1955748,293.2954662,0.618566176,0.936110555,0.936110555
WEB_04,01/01/2023,2023,1,desktop,Organic Search,4051,3333,6031,1.488768205,11650,4801,3599199,282.9893578,0.796053722,0.822759812,0.822759812
WEB_04,01/01/2023,2023,1,desktop,Direct,967,800,2240,2.316442606,4276,1522,978724,374.9000863,0.679464286,0.827300931,0.827300931
WEB_04,01/01/2023,2023,1,mobile,Direct,405,361,697,1.720987654,1250,405,175698,409.0746434,0.581061693,0.891358025,0.891358025
WEB_04,01/01/2023,2023,1,tablet,Organic Search,314,272,393,1.251592357,612,260,174420,456.2246191,0.661577608,0.866242038,0.866242038
WEB_04,01/01/2023,2023,1,desktop,Referral,137,110,190,1.386861314,324,154,68286,340.273426,0.810526316,0.802919708,0.802919708
WEB_04,01/01/2023,2023,1,mobile,Organic Social,72,72,74,1.027777778,120,44,9738,346.9941738,0.594594595,1,1
WEB_04,01/01/2023,2023,1,mobile,Referral,34,34,40,1.176470588,48,29,6079,413.7325893,0.725,1,1
WEB_04,01/01/2023,2023,1,desktop,Unassigned,25,25,27,1.08,18,14,10078,300.064,0.518518519,1,1
WEB_04,01/01/2023,2023,1,tablet,Direct,15,11,32,2.133333333,58,21,9778,336.3929754,0.65625,0.733333333,0.733333333
WEB_04,01/01/2023,2023,1,desktop,Organic Social,11,8,13,1.181818182,12,8,5562,372.7131613,0.615384615,0.727272727,0.727272727
WEB_04,01/01/2023,2023,1,mobile,Unassigned,6,6,8,1.333333333,20,4,5250,290.2274856,0.5,1,1
WEB_04,01/01/2023,2023,1,tablet,Unassigned,4,4,4,1,2,2,27,454.0879258,0.5,1,1
WEB_04,01/02/2023,2023,2,mobile,Organic Search,4554,4247,5755,1.263724199,6714,3566,1616387,338.3677657,0.6196351,0.932586737,0.932586737
WEB_04,01/02/2023,2023,2,desktop,Organic Search,3882,3224,5704,1.469345698,9584,4431,3732139,295.129271,0.776823282,0.830499742,0.830499742
WEB_04,01/02/2023,2023,2,desktop,Direct,920,760,1974,2.145652174,3362,1281,756541,374.6852986,0.64893617,0.826086957,0.826086957
WEB_04,01/02/2023,2023,2,mobile,Direct,435,397,657,1.510344828,892,348,134069,430.8653507,0.529680365,0.912643678,0.912643678
WEB_04,01/02/2023,2023,2,tablet,Organic Search,296,257,424,1.432432432,724,241,190264,319.4923332,0.568396226,0.868243243,0.868243243
WEB_04,01/02/2023,2023,2,desktop,Referral,143,105,239,1.671328671,544,167,132029,408.2563408,0.69874477,0.734265734,0.734265734
WEB_04,01/02/2023,2023,2,mobile,Organic Social,57,53,61,1.070175439,68,17,680,457.2506622,0.278688525,0.929824561,0.929824561
WEB_04,01/02/2023,2023,2,mobile,Referral,38,32,38,1,58,29,11329,403.3781725,0.763157895,0.842105263,0.842105263
WEB_04,01/02/2023,2023,2,tablet,Direct,23,23,34,1.47826087,32,19,6623,467.5053802,0.558823529,1,1
WEB_04,01/02/2023,2023,2,desktop,Organic Social,19,13,30,1.578947368,54,19,13097,439.2451281,0.633333333,0.684210526,0.684210526
WEB_04,01/02/2023,2023,2,mobile,Unassigned,17,17,17,1,12,9,5834,415.1274387,0.529411765,1,1
WEB_04,01/02/2023,2023,2,desktop,Unassigned,11,11,11,1,2,6,1265,411.1839094,0.545454545,1,1
WEB_04,01/02/2023,2023,2,tablet,Referral,6,6,8,1.333333333,8,2,1890,416.1644476,0.25,1,1
WEB_04,01/02/2023,2023,2,tablet,Unassigned,2,2,2,1,2,1,27,379.085152,0.5,1,1
WEB_04,01/03/2023,2023,3,mobile,Organic Search,8938,8447,10834,1.212127993,158,8997,3326043,354.0494648,0.830441204,0.94506601,0.94506601
WEB_04,01/03/2023,2023,3,desktop,Organic Search,6346,5518,9065,1.428458872,1002,7562,5448500,409.0180165,0.834197463,0.86952411,0.86952411
WEB_04,01/03/2023,2023,3,desktop,Direct,1127,971,2044,1.813664596,224,1450,790024,400.613176,0.709393346,0.861579414,0.861579414
WEB_04,01/03/2023,2023,3,tablet,Organic Search,661,610,825,1.248108926,2,730,395216,416.7055903,0.884848485,0.922844175,0.922844175
WEB_04,01/03/2023,2023,3,mobile,Direct,587,559,876,1.492333901,44,694,164166,334.2555117,0.792237443,0.95229983,0.95229983
WEB_04,01/03/2023,2023,3,mobile,Organic Social,196,194,200,1.020408163,4,169,5073,393.9127185,0.845,0.989795918,0.989795918
WEB_04,01/03/2023,2023,3,desktop,Referral,192,146,399,2.078125,176,315,186415,420.1131825,0.789473684,0.760416667,0.760416667
WEB_04,01/03/2023,2023,3,desktop,Unassigned,55,55,55,1,0,28,8745,452.6983419,0.509090909,1,1
WEB_04,01/03/2023,2023,3,tablet,Direct,44,36,70,1.590909091,0,40,17775,309.0138555,0.571428571,0.818181818,0.818181818
WEB_04,01/03/2023,2023,3,mobile,Referral,29,23,30,1.034482759,2,25,8378,546.140403,0.833333333,0.793103448,0.793103448
WEB_04,01/03/2023,2023,3,desktop,Organic Social,23,11,40,1.739130435,30,34,13668,390.2414109,0.85,0.47826087,0.47826087
WEB_04,01/03/2023,2023,3,mobile,Unassigned,19,19,19,1,0,10,6038,288.7999504,0.526315789,1,1
WEB_04,01/03/2023,2023,3,tablet,Organic Social,8,8,8,1,0,8,340,340.4746662,1,1,1
WEB_04,01/03/2023,2023,3,tablet,Referral,8,6,8,1,0,6,2162,428.050809,0.75,0.75,0.75
WEB_04,01/03/2023,2023,3,tablet,Unassigned,4,4,4,1,0,2,1278,377.4596358,0.5,1,1
WEB_04,01/04/2023,2023,4,mobile,Organic Search,10648,10005,12778,1.200037566,296,10581,3602871,403.7958643,0.82806386,0.939613073,0.939613073
WEB_04,01/04/2023,2023,4,desktop,Organic Search,6656,5685,9643,1.448768029,1050,7762,5154890,284.680358,0.804936223,0.854116587,0.854116587
WEB_04,01/04/2023,2023,4,desktop,Direct,1007,847,1807,1.794438928,212,1245,718461,383.702717,0.688987272,0.841112214,0.841112214
WEB_04,01/04/2023,2023,4,mobile,Direct,663,623,937,1.413273002,82,705,156427,415.0381341,0.752401281,0.939668175,0.939668175
WEB_04,01/04/2023,2023,4,tablet,Organic Search,637,578,785,1.232339089,2,676,320770,347.227467,0.861146497,0.907378336,0.907378336
WEB_04,01/04/2023,2023,4,mobile,Organic Social,188,182,226,1.20212766,10,181,12743,467.3830268,0.800884956,0.968085106,0.968085106
WEB_04,01/04/2023,2023,4,desktop,Referral,160,112,260,1.625,80,167,78785,381.519889,0.642307692,0.7,0.7
WEB_04,01/04/2023,2023,4,desktop,Organic Social,53,44,86,1.622641509,28,68,40256,303.0625982,0.790697674,0.830188679,0.830188679
WEB_04,01/04/2023,2023,4,tablet,Direct,44,30,57,1.295454545,2,32,4842,462.0516353,0.561403509,0.681818182,0.681818182
WEB_04,01/04/2023,2023,4,mobile,Referral,27,25,27,1,0,21,7521,400.7390371,0.777777778,0.925925926,0.925925926
WEB_04,01/04/2023,2023,4,desktop,Unassigned,23,23,25,1.086956522,0,13,2938,344.491888,0.52,1,1
WEB_04,01/04/2023,2023,4,mobile,Unassigned,17,17,17,1,2,9,5222,323.9361076,0.529411765,1,1
WEB_04,01/04/2023,2023,4,tablet,Referral,4,4,4,1,0,4,408,363.8032344,1,1,1
WEB_04,01/04/2023,2023,4,tablet,Organic Social,2,2,2,1,0,2,558,413.8859909,1,1,1
WEB_04,01/04/2023,2023,4,tablet,Unassigned,2,2,2,1,0,1,218,298.0932027,0.5,1,1
WEB_04,01/05/2023,2023,5,mobile,Organic Search,13756,12988,16823,1.222957255,478,14305,6359428,285.023012,0.850323961,0.944169817,0.944169817
WEB_04,01/05/2023,2023,5,desktop,Organic Search,7674,6641,10142,1.321605421,792,8351,5540504,288.015624,0.823407612,0.865389627,0.865389627
WEB_04,01/05/2023,2023,5,desktop,Direct,1127,973,2195,1.947648625,360,1549,920353,376.0877368,0.705694761,0.863354037,0.863354037
WEB_04,01/05/2023,2023,5,mobile,Direct,998,948,1368,1.370741483,110,1104,327746,415.236225,0.807017544,0.9498998,0.9498998
WEB_04,01/05/2023,2023,5,tablet,Organic Search,872,777,1089,1.248853211,18,956,538084,340.829143,0.877869605,0.891055046,0.891055046
WEB_04,01/05/2023,2023,5,mobile,Organic Social,243,232,277,1.139917695,0,241,22794,513.1639839,0.870036101,0.95473251,0.95473251
WEB_04,01/05/2023,2023,5,desktop,Referral,118,74,219,1.855932203,56,162,117708,1130.847297,0.739726027,0.627118644,0.627118644
WEB_04,01/05/2023,2023,5,desktop,Organic Social,61,44,76,1.245901639,8,67,33225,448.252586,0.881578947,0.721311475,0.721311475
WEB_04,01/05/2023,2023,5,tablet,Direct,51,48,68,1.333333333,0,40,16959,294.5041716,0.588235294,0.941176471,0.941176471
WEB_04,01/05/2023,2023,5,mobile,Referral,40,36,44,1.1,2,29,12471,437.7814241,0.659090909,0.9,0.9
WEB_04,01/05/2023,2023,5,mobile,Unassigned,34,34,42,1.235294118,0,21,21148,361.7846063,0.5,1,1
WEB_04,01/05/2023,2023,5,desktop,Unassigned,27,27,29,1.074074074,0,15,8527,315.8671226,0.517241379,1,1
WEB_04,01/05/2023,2023,5,tablet,Organic Social,11,11,11,1,2,11,1972,596.1654877,1,1,1
WEB_04,01/05/2023,2023,5,tablet,Referral,4,2,4,1,0,4,571,324.5077019,1,0.5,0.5
WEB_04,01/05/2023,2023,5,tablet,Unassigned,2,2,2,1,0,1,136,296.8221928,0.5,1,1
WEB_04,01/06/2023,2023,6,mobile,Organic Search,12555,11624,15320,1.220230984,216,11871,5732495,371.8438205,0.774869452,0.925846276,0.925846276
WEB_04,01/06/2023,2023,6,desktop,Organic Search,6806,5780,8717,1.280781663,576,7165,4762013,749.5976165,0.821957095,0.849250661,0.849250661
WEB_04,01/06/2023,2023,6,mobile,Direct,1281,1212,1583,1.235753318,20,916,299717,376.082699,0.578648136,0.946135831,0.946135831
WEB_04,01/06/2023,2023,6,desktop,Direct,876,716,1799,2.053652968,98,1214,658104,416.715532,0.674819344,0.817351598,0.817351598
WEB_04,01/06/2023,2023,6,tablet,Organic Search,789,703,948,1.201520913,2,732,450568,331.5456762,0.772151899,0.891001267,0.891001267
WEB_04,01/06/2023,2023,6,mobile,Organic Social,232,228,285,1.228448276,6,150,13206,419.5018983,0.526315789,0.982758621,0.982758621
WEB_04,01/06/2023,2023,6,desktop,Referral,160,133,234,1.4625,8,190,78486,344.5543681,0.811965812,0.83125,0.83125
WEB_04,01/06/2023,2023,6,tablet,Direct,51,40,84,1.647058824,2,44,13029,347.8911916,0.523809524,0.784313725,0.784313725
WEB_04,01/06/2023,2023,6,mobile,Referral,36,30,36,1,0,23,11601,433.7350753,0.638888889,0.833333333,0.833333333
WEB_04,01/06/2023,2023,6,mobile,Unassigned,36,36,40,1.111111111,0,20,16646,354.7549054,0.5,1,1
WEB_04,01/06/2023,2023,6,desktop,Organic Social,34,30,51,1.5,8,42,25690,439.2329328,0.823529412,0.882352941,0.882352941
WEB_04,01/06/2023,2023,6,desktop,Unassigned,30,30,34,1.133333333,0,17,24135,404.455764,0.5,1,1
WEB_04,01/06/2023,2023,6,tablet,Organic Social,4,4,11,2.75,2,11,1496,320.8980578,1,1,1
WEB_04,01/06/2023,2023,6,tablet,Unassigned,4,4,4,1,0,2,408,289.4023299,0.5,1,1
WEB_04,01/06/2023,2023,6,tablet,Referral,2,2,2,1,0,2,258,317.7226067,1,1,1
WEB_04,01/07/2023,2023,7,mobile,Organic Search,9437,8803,10982,1.163717283,118,7988,4683894,284.7779154,0.727372063,0.932817633,0.932817633
WEB_04,01/07/2023,2023,7,desktop,Organic Search,4860,4100,6658,1.369958848,502,5084,3536993,1191.893884,0.76359267,0.843621399,0.843621399
WEB_04,01/07/2023,2023,7,mobile,Direct,846,809,1131,1.336879433,28,460,196493,371.7790167,0.406719717,0.956264775,0.956264775
WEB_04,01/07/2023,2023,7,desktop,Direct,716,576,1550,2.164804469,66,1003,595544,403.1744764,0.647096774,0.804469274,0.804469274
WEB_04,01/07/2023,2023,7,tablet,Organic Search,595,532,720,1.210084034,0,521,360046,365.9675872,0.723611111,0.894117647,0.894117647
WEB_04,01/07/2023,2023,7,mobile,Organic Social,209,209,234,1.119617225,8,36,4148,587.1683638,0.153846154,1,1
WEB_04,01/07/2023,2023,7,desktop,Referral,76,61,93,1.223684211,0,70,34449,381.2629225,0.752688172,0.802631579,0.802631579
WEB_04,01/07/2023,2023,7,tablet,Direct,42,32,67,1.595238095,0,17,9384,303.2725417,0.253731343,0.761904762,0.761904762
WEB_04,01/07/2023,2023,7,mobile,Referral,29,27,32,1.103448276,0,11,6542,505.351312,0.34375,0.931034483,0.931034483
WEB_04,01/07/2023,2023,7,mobile,Unassigned,27,27,27,1,0,14,4910,341.9618859,0.518518519,1,1
WEB_04,01/07/2023,2023,7,desktop,Organic Social,21,15,29,1.380952381,18,23,20998,456.525739,0.793103448,0.714285714,0.714285714
WEB_04,01/07/2023,2023,7,desktop,Unassigned,13,13,13,1,0,7,5712,363.9454814,0.538461538,1,1
WEB_04,01/07/2023,2023,7,tablet,Organic Social,2,2,4,2,0,2,367,386.3013199,0.5,1,1
WEB_04,01/07/2023,2023,7,tablet,Referral,2,2,2,1,0,2,666,281.5873005,1,1,1
WEB_04,01/07/2023,2023,7,tablet,Unassigned,2,2,2,1,0,1,503,284.93568,0.5,1,1
WEB_04,01/08/2023,2023,8,mobile,Organic Search,7537,7089,8799,1.167440626,186,6221,3585898,296.3856955,0.70701216,0.940559904,0.940559904
WEB_04,01/08/2023,2023,8,desktop,Organic Search,4178,3496,5761,1.378889421,862,4254,2944019,282.600937,0.73841347,0.836764002,0.836764002
WEB_04,01/08/2023,2023,8,desktop,Direct,828,682,1630,1.968599034,182,1011,515889,375.2346452,0.620245399,0.823671498,0.823671498
WEB_04,01/08/2023,2023,8,mobile,Direct,821,779,1112,1.354445798,48,399,241169,456.1338599,0.35881295,0.948842875,0.948842875
WEB_04,01/08/2023,2023,8,mobile,Organic Social,701,699,720,1.027104137,4,59,22290,324.1911615,0.081944444,0.997146933,0.997146933
WEB_04,01/08/2023,2023,8,tablet,Organic Search,469,418,623,1.328358209,2,458,366071,378.6446597,0.735152488,0.891257996,0.891257996
WEB_04,01/08/2023,2023,8,desktop,Referral,103,68,131,1.27184466,12,80,50918,367.2499423,0.610687023,0.660194175,0.660194175
WEB_04,01/08/2023,2023,8,desktop,Organic Social,53,42,74,1.396226415,14,42,18020,493.1989084,0.567567568,0.79245283,0.79245283
WEB_04,01/08/2023,2023,8,mobile,Referral,44,40,46,1.045454545,0,30,12199,403.8120109,0.652173913,0.909090909,0.909090909
WEB_04,01/08/2023,2023,8,tablet,Direct,44,34,65,1.477272727,0,23,11478,286.4937497,0.353846154,0.772727273,0.772727273
WEB_04,01/08/2023,2023,8,mobile,Unassigned,21,21,21,1,0,11,8214,343.1008306,0.523809524,1,1
WEB_04,01/08/2023,2023,8,desktop,Unassigned,11,11,13,1.181818182,0,7,4134,306.7558661,0.538461538,1,1
WEB_04,01/08/2023,2023,8,tablet,Organic Social,10,10,13,1.3,0,6,4257,403.1137621,0.461538462,1,1
WEB_04,01/08/2023,2023,8,tablet,Referral,2,2,2,1,0,2,177,339.894308,1,1,1
WEB_04,01/09/2023,2023,9,mobile,Organic Search,5930,5558,7150,1.205733558,230,5109,2922898,285.024635,0.714545455,0.937268128,0.937268128
WEB_04,01/09/2023,2023,9,desktop,Organic Search,3469,2898,4923,1.419140963,914,3601,2625140,616.193827,0.731464554,0.835399251,0.835399251
WEB_04,01/09/2023,2023,9,mobile,Direct,954,918,1296,1.358490566,74,538,269797,293.072416,0.415123457,0.962264151,0.962264151
WEB_04,01/09/2023,2023,9,desktop,Direct,830,697,1735,2.090361446,282,1018,722323,369.3962054,0.586743516,0.839759036,0.839759036
WEB_04,01/09/2023,2023,9,mobile,Organic Social,680,671,779,1.145588235,12,129,49586,412.8184079,0.165596919,0.986764706,0.986764706
WEB_04,01/09/2023,2023,9,tablet,Organic Search,395,334,505,1.278481013,0,371,269647,322.9509872,0.734653465,0.84556962,0.84556962
WEB_04,01/09/2023,2023,9,desktop,Referral,125,95,146,1.168,30,99,56821,415.6351526,0.678082192,0.76,0.76
WEB_04,01/09/2023,2023,9,desktop,Organic Social,93,80,124,1.333333333,4,84,78812,455.0181719,0.677419355,0.860215054,0.860215054
WEB_04,01/09/2023,2023,9,tablet,Direct,46,40,63,1.369565217,0,29,15966,480.6619896,0.46031746,0.869565217,0.869565217
WEB_04,01/09/2023,2023,9,mobile,Referral,38,38,48,1.263157895,2,29,10091,306.8117728,0.604166667,1,1
WEB_04,01/09/2023,2023,9,tablet,Organic Social,25,23,29,1.16,4,6,1510,408.4763228,0.206896552,0.92,0.92
WEB_04,01/09/2023,2023,9,desktop,Unassigned,15,15,15,1,0,8,2611,355.2103497,0.533333333,1,1
WEB_04,01/09/2023,2023,9,mobile,Unassigned,8,8,10,1.25,0,5,2584,538.4,0.5,1,1
WEB_04,01/10/2023,2023,10,mobile,Organic Search,6091,5698,7368,1.209653587,160,5869,3011584,506.310302,0.79655266,0.935478575,0.935478575
WEB_04,01/10/2023,2023,10,desktop,Organic Search,3939,3331,5689,1.444275197,774,4389,2674481,541.5894675,0.771488838,0.845646103,0.845646103
WEB_04,01/10/2023,2023,10,mobile,Direct,745,692,1034,1.387919463,56,694,284186,284.875844,0.671179884,0.92885906,0.92885906
WEB_04,01/10/2023,2023,10,desktop,Direct,608,466,1431,2.353618421,106,1068,552269,284.331667,0.746331237,0.766447368,0.766447368
WEB_04,01/10/2023,2023,10,tablet,Organic Search,327,300,450,1.376146789,16,374,262929,364.6835162,0.831111111,0.917431193,0.917431193
WEB_04,01/10/2023,2023,10,mobile,Organic Social,162,152,200,1.234567901,2,103,24670,411.3539878,0.515,0.938271605,0.938271605
WEB_04,01/10/2023,2023,10,desktop,Referral,110,97,137,1.245454545,0,110,49028,318.5003551,0.802919708,0.881818182,0.881818182
WEB_04,01/10/2023,2023,10,desktop,Organic Social,29,21,63,2.172413793,12,40,23718,441.3565499,0.634920635,0.724137931,0.724137931
WEB_04,01/10/2023,2023,10,tablet,Direct,25,17,34,1.36,0,13,8758,365.9526416,0.382352941,0.68,0.68
WEB_04,01/10/2023,2023,10,mobile,Unassigned,21,21,23,1.095238095,0,12,8323,430.5439145,0.52173913,1,1
WEB_04,01/10/2023,2023,10,desktop,Unassigned,15,15,17,1.133333333,2,9,13532,319.2321101,0.529411765,1,1
WEB_04,01/10/2023,2023,10,mobile,Referral,10,10,10,1,0,8,3114,416.205835,0.8,1,1
WEB_04,01/10/2023,2023,10,tablet,Organic Social,2,2,4,2,0,4,204,288.6144135,1,1,1
WEB_04,01/10/2023,2023,10,tablet,Unassigned,2,2,2,1,0,1,136,327.3425956,0.5,1,1
WEB_04,01/11/2023,2023,11,mobile,Organic Search,5084,4741,6551,1.288552321,194,5337,2696730,702.2580595,0.814684781,0.932533438,0.932533438
WEB_04,01/11/2023,2023,11,desktop,Organic Search,3954,3314,6021,1.52276176,900,4887,3541209,285.5912692,0.811659193,0.838138594,0.838138594
WEB_04,01/11/2023,2023,11,desktop,Direct,751,612,1617,2.153129161,140,1205,677443,392.9548925,0.745207174,0.814913449,0.814913449
WEB_04,01/11/2023,2023,11,mobile,Direct,418,386,659,1.576555024,14,475,141454,418.9841775,0.720789074,0.923444976,0.923444976
WEB_04,01/11/2023,2023,11,tablet,Organic Search,234,209,353,1.508547009,0,321,191366,374.7491243,0.909348442,0.893162393,0.893162393
WEB_04,01/11/2023,2023,11,mobile,Organic Social,220,211,262,1.190909091,12,234,24752,433.854048,0.893129771,0.959090909,0.959090909
WEB_04,01/11/2023,2023,11,desktop,Referral,106,80,135,1.273584906,8,114,56372,326.9733527,0.844444444,0.754716981,0.754716981
WEB_04,01/11/2023,2023,11,desktop,Organic Social,70,59,106,1.514285714,4,80,35768,395.695049,0.754716981,0.842857143,0.842857143
WEB_04,01/11/2023,2023,11,tablet,Direct,25,21,38,1.52,0,19,4950,386.2809406,0.5,0.84,0.84
WEB_04,01/11/2023,2023,11,mobile,Referral,23,21,25,1.086956522,2,17,16293,527.1836025,0.68,0.913043478,0.913043478
WEB_04,01/11/2023,2023,11,desktop,Unassigned,11,11,13,1.181818182,0,7,4447,302.4052761,0.538461538,1,1
WEB_04,01/11/2023,2023,11,mobile,Unassigned,11,11,11,1,0,6,4393,380.6667643,0.545454545,1,1
WEB_04,01/11/2023,2023,11,tablet,Organic Social,10,8,13,1.3,0,11,1278,338.0527172,0.846153846,0.8,0.8
WEB_04,01/12/2023,2023,12,mobile,Organic Search,5107,4732,6541,1.280791071,54,5408,2904229,337.7041467,0.826784895,0.926571373,0.926535088
WEB_04,01/12/2023,2023,12,desktop,Organic Search,3942,3147,6195,1.571537291,598,4980,3677120,462.2806125,0.803874092,0.798325723,0.798295455
WEB_04,01/12/2023,2023,12,desktop,Direct,692,526,1623,2.345375723,26,1221,830182,451.116645,0.752310536,0.760115607,0.761133603
WEB_04,01/12/2023,2023,12,mobile,Direct,428,384,609,1.422897196,14,461,171931,377.4457653,0.756978654,0.897196262,0.895424837
WEB_04,01/12/2023,2023,12,tablet,Organic Search,242,207,399,1.648760331,0,360,217913,466.7671112,0.902255639,0.855371901,0.855491329
WEB_04,01/12/2023,2023,12,desktop,Referral,83,62,95,1.144578313,0,77,23076,386.7116213,0.810526316,0.746987952,0.745762712
